[7/30/2019 4:08:05 PM] [Debug] [Scene Dump] All Loaded Objects:


[7/30/2019 4:08:05 PM] [Debug] [Scene Dump] EndlessRoundInfo (UnityEngine.GameObject) (4 children). Pos: Local (5500.0, 1000.0, 0.0) / Global (5500.0, 1000.0, 0.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         ChallengeTitle Input Caret (UnityEngine.GameObject) (0 children). Pos: Local (87.2, 0.0, 0.0) / Global (449.5, 188.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         ChallengeTitle Input Caret (UnityEngine.GameObject) (0 children). Pos: Local (87.2, 0.0, 0.0) / Global (449.5, 188.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         ChallengeTitle Input Caret (UnityEngine.GameObject) (0 children). Pos: Local (87.2, 0.0, 0.0) / Global (449.5, 188.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         Placeholder (UnityEngine.GameObject) (0 children). Pos: Local (87.2, -0.5, 0.0) / Global (449.5, 188.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (92.2, 0.0, 0.0) / Global (449.8, 188.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                     descriptionLabel (UnityEngine.GameObject) (0 children). Pos: Local (-58.0, 50.8, 0.0) / Global (448.7, 186.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                     descriptionInput (UnityEngine.GameObject) (6 children). Pos: Local (-134.4, 18.9, 0.0) / Global (443.7, 184.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         ChallengeDescription Input Caret (UnityEngine.GameObject) (0 children). Pos: Local (132.6, -0.5, 0.0) / Global (452.5, 184.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         ChallengeDescription Input Caret (UnityEngine.GameObject) (0 children). Pos: Local (132.6, -0.5, 0.0) / Global (452.5, 184.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         ChallengeDescription Input Caret (UnityEngine.GameObject) (0 children). Pos: Local (132.6, -0.5, 0.0) / Global (452.5, 184.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         ChallengeDescription Input Caret (UnityEngine.GameObject) (0 children). Pos: Local (132.6, -0.5, 0.0) / Global (452.5, 184.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         Placeholder (UnityEngine.GameObject) (0 children). Pos: Local (132.6, -0.5, 0.0) / Global (452.5, 184.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (132.6, -0.5, 0.0) / Global (452.5, 184.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                     DialogueBox (UnityEngine.GameObject) (3 children). Pos: Local (-134.9, -45.8, 0.0) / Global (443.6, 180.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         SelectDialogueTagButton (UnityEngine.GameObject) (1 children). Pos: Local (23.8, 0.4, 0.0) / Global (445.2, 180.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                             Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (445.2, 180.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         dialogueTagLabel (UnityEngine.GameObject) (0 children). Pos: Local (97.3, 8.9, 0.0) / Global (450.1, 180.7, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         dialogueTag (UnityEngine.GameObject) (0 children). Pos: Local (100.4, 0.0, 0.0) / Global (450.3, 180.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                     BeatDifficultiesPanel (UnityEngine.GameObject) (3 children). Pos: Local (0.0, -122.3, 0.0) / Global (452.6, 175.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:15 PM] [Debug] [Scene Dump]                         PlayButton (1) (UnityEngine.GameObject) (2 children). Pos: Local (97.8, 0.0, 0.0) / Global (459.1, 175.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             Text (UnityEngine.GameObject) (0 children). Pos: Local (5.5, 1.4, 0.0) / Global (459.5, 175.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             Image (UnityEngine.GameObject) (0 children). Pos: Local (-17.8, 0.0, 0.0) / Global (458.0, 175.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         difficultyDropDown (1) (UnityEngine.GameObject) (3 children). Pos: Local (-6.5, 0.3, 0.0) / Global (452.2, 175.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             Label (UnityEngine.GameObject) (0 children). Pos: Local (-7.5, -0.5, 0.0) / Global (451.7, 175.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             Arrow (UnityEngine.GameObject) (0 children). Pos: Local (49.7, 0.0, 0.0) / Global (455.5, 175.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             Template (UnityEngine.GameObject) (2 children). Pos: Local (6.3, -6.6, 0.0) / Global (452.6, 174.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                 Viewport (UnityEngine.GameObject) (1 children). Pos: Local (-71.6, 0.0, 0.0) / Global (447.8, 174.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                     Content (UnityEngine.GameObject) (1 children). Pos: Local (63.1, 0.0, 0.0) / Global (452.0, 174.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                         Item (UnityEngine.GameObject) (3 children). Pos: Local (0.0, -14.0, 0.0) / Global (452.0, 173.7, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                             Item Background (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (452.0, 173.7, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                             Item Checkmark (UnityEngine.GameObject) (0 children). Pos: Local (-53.1, 0.0, 0.0) / Global (448.5, 173.7, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                             Item Label (UnityEngine.GameObject) (0 children). Pos: Local (5.0, -0.5, 0.0) / Global (452.4, 173.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                 Scrollbar (UnityEngine.GameObject) (1 children). Pos: Local (71.6, 0.0, 0.0) / Global (457.4, 174.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                     Sliding Area (UnityEngine.GameObject) (1 children). Pos: Local (-10.0, -75.0, 0.0) / Global (456.7, 169.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                         Handle (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (456.7, 169.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         beatDifficultiesTitle (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 16.0, 0.0) / Global (452.6, 176.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     RequiredTitle (UnityEngine.GameObject) (0 children). Pos: Local (76.0, 86.0, 0.0) / Global (457.7, 188.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     RequiredDescription (UnityEngine.GameObject) (0 children). Pos: Local (169.0, 42.0, 0.0) / Global (463.9, 186.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     RequiredDialogue (UnityEngine.GameObject) (0 children). Pos: Local (70.0, -45.0, 0.0) / Global (457.3, 180.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     OpenToWorkshopButton (UnityEngine.GameObject) (1 children). Pos: Local (82.2, -80.2, 0.0) / Global (458.1, 177.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (458.1, 177.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     PublishToWorkshopButton (UnityEngine.GameObject) (1 children). Pos: Local (61.5, -110.7, 0.0) / Global (456.7, 175.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (456.7, 175.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     PublishingToWorkshopStatus (UnityEngine.GameObject) (1 children). Pos: Local (13.3, -119.8, 0.0) / Global (453.5, 175.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         loadingSpinner (UnityEngine.GameObject) (0 children). Pos: Local (-91.4, 0.0, 0.0) / Global (447.4, 175.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     uploadResultText (UnityEngine.GameObject) (0 children). Pos: Local (-1.2, -139.7, 0.0) / Global (452.5, 173.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     RemoveFromWorkshop (UnityEngine.GameObject) (1 children). Pos: Local (-24.4, -80.5, 0.0) / Global (451.0, 177.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (451.0, 177.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             SteamSubscriberErrorBG (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 183.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 Image (UnityEngine.GameObject) (4 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 183.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     BG (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 183.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     You must accept the Steam Subscriber Agreement! (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 27.0, 0.0) / Global (450.7, 185.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     SteamAgreementButton (UnityEngine.GameObject) (1 children). Pos: Local (0.0, -26.9, 0.0) / Global (450.7, 181.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 181.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     ExitButton (1) (UnityEngine.GameObject) (1 children). Pos: Local (195.8, 72.1, 0.0) / Global (463.7, 188.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (463.7, 188.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]         ChangeLevelLosePlaytestDialog (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 183.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             content (UnityEngine.GameObject) (5 children). Pos: Local (0.0, 0.0, 0.0) / Global (450.7, 183.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 BG (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 19.6, 0.0) / Global (450.7, 184.9, 100.4). Scale: (1.4, 1.2, 1.5)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 TitleLabel (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 71.1, 0.0) / Global (450.7, 188.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 CurrentLevelName (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 20.8, 0.0) / Global (450.7, 184.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 UndoChangesButton (UnityEngine.GameObject) (1 children). Pos: Local (-133.2, -34.7, 0.0) / Global (441.8, 181.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (441.8, 181.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 YesMakeChangesButton (UnityEngine.GameObject) (1 children). Pos: Local (108.9, -34.7, 0.0) / Global (457.9, 181.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     Text (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (457.9, 181.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]         PerformanceStatsPanel (UnityEngine.GameObject) (6 children). Pos: Local (542.0, -300.0, 0.0) / Global (486.8, 163.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             vertLabel (UnityEngine.GameObject) (0 children). Pos: Local (-55.0, 13.0, 0.0) / Global (483.1, 164.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             vertCountLabel (UnityEngine.GameObject) (0 children). Pos: Local (-10.1, 13.0, 0.0) / Global (486.1, 164.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             trisLabel (UnityEngine.GameObject) (0 children). Pos: Local (-55.0, 4.1, 0.0) / Global (483.1, 163.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             trisCountLabel (UnityEngine.GameObject) (0 children). Pos: Local (-10.1, 4.1, 0.0) / Global (486.1, 163.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             objectsLabel (UnityEngine.GameObject) (0 children). Pos: Local (-55.0, -4.3, 0.0) / Global (483.1, 163.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             objectCountLabel (UnityEngine.GameObject) (0 children). Pos: Local (-10.1, -4.3, 0.0) / Global (486.1, 163.3, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]         AnimationPanel (UnityEngine.GameObject) (12 children). Pos: Local (542.0, -300.0, 0.0) / Global (486.8, 163.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             ExpandButton (UnityEngine.GameObject) (2 children). Pos: Local (-881.4, 157.5, 0.0) / Global (428.0, 174.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 Image (UnityEngine.GameObject) (0 children). Pos: Local (-27.2, 1.1, 0.0) / Global (426.2, 174.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 Text (UnityEngine.GameObject) (0 children). Pos: Local (-13.0, 10.3, 0.0) / Global (427.2, 174.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             BG (UnityEngine.GameObject) (0 children). Pos: Local (-469.5, 75.0, 0.0) / Global (455.5, 168.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             animationDropDown (UnityEngine.GameObject) (3 children). Pos: Local (-937.1, 140.0, 0.0) / Global (424.3, 172.9, 100.4). Scale: (0.7, 0.7, 0.7)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 Label (UnityEngine.GameObject) (0 children). Pos: Local (82.5, -0.5, 0.0) / Global (428.2, 172.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 Arrow (UnityEngine.GameObject) (0 children). Pos: Local (165.0, 0.0, 0.0) / Global (432.0, 172.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 Template (UnityEngine.GameObject) (2 children). Pos: Local (90.0, -8.0, 0.0) / Global (428.5, 172.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     Viewport (UnityEngine.GameObject) (1 children). Pos: Local (-90.0, 0.0, 0.0) / Global (424.3, 172.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         Content (UnityEngine.GameObject) (1 children). Pos: Local (81.5, 0.0, 0.0) / Global (428.1, 172.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             Item (UnityEngine.GameObject) (3 children). Pos: Local (0.0, -12.5, 0.0) / Global (428.1, 171.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                 Item Background (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (428.1, 171.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                 Item Checkmark (UnityEngine.GameObject) (0 children). Pos: Local (-71.5, 0.0, 0.0) / Global (424.8, 171.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                 Item Label (UnityEngine.GameObject) (0 children). Pos: Local (5.0, -0.5, 0.0) / Global (428.4, 171.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     Scrollbar (UnityEngine.GameObject) (1 children). Pos: Local (90.0, 0.0, 0.0) / Global (432.7, 172.5, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         Sliding Area (UnityEngine.GameObject) (1 children). Pos: Local (-10.0, -61.6, 0.0) / Global (432.3, 169.6, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             Handle (UnityEngine.GameObject) (0 children). Pos: Local (-2600.5, 158.5, 0.0) / Global (310.9, 177.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             CollapseButton (UnityEngine.GameObject) (1 children). Pos: Local (-919.4, 158.5, 0.0) / Global (425.5, 174.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 Image (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (425.5, 174.1, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             NewButton (UnityEngine.GameObject) (0 children). Pos: Local (-799.9, 139.2, 0.0) / Global (433.5, 172.8, 100.4). Scale: (0.7, 0.7, 0.7)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             DeleteButton (UnityEngine.GameObject) (0 children). Pos: Local (-783.7, 139.2, 0.0) / Global (434.6, 172.8, 100.4). Scale: (0.7, 0.7, 0.7)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]             Timeline (UnityEngine.GameObject) (11 children). Pos: Local (-469.5, 65.0, 0.0) / Global (455.5, 167.9, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 HeadingTrackName (UnityEngine.GameObject) (0 children). Pos: Local (-469.5, 65.0, 0.0) / Global (424.2, 172.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 TrackNameBG (UnityEngine.GameObject) (0 children). Pos: Local (-469.5, -7.5, 0.0) / Global (424.2, 167.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                 TrackNameScrollArea (UnityEngine.GameObject) (1 children). Pos: Local (-469.5, -7.5, 0.0) / Global (424.2, 167.4, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                     Content (UnityEngine.GameObject) (1 children). Pos: Local (110.0, 57.5, 0.0) / Global (431.5, 171.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                         TrackNameHolder (UnityEngine.GameObject) (5 children). Pos: Local (0.0, 0.0, 0.0) / Global (431.5, 171.2, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             TimelinePropertyView (UnityEngine.GameObject) (1 children). Pos: Local (-65.0, -6.0, 0.0) / Global (427.2, 170.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                 Text (UnityEngine.GameObject) (0 children). Pos: Local (65.0, 0.0, 0.0) / Global (431.5, 170.8, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             TimelinePropertyView (5) (UnityEngine.GameObject) (1 children). Pos: Local (-150.0, -18.0, 0.0) / Global (421.5, 170.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                                 Text (UnityEngine.GameObject) (0 children). Pos: Local (150.0, 0.0, 0.0) / Global (431.5, 170.0, 100.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:16 PM] [Debug] [Scene Dump]                             TimelinePropertyView (6) (UnityEngine.GameObject) (1 children). Pos: Local (-150.0, -30.0, 0.0) / Global (421.5, 169.2, 100.4). Scale: (1.0, 1.0, 1.0)
